	Gene	Chrom	Start-End	nSNPS	TopSNP P-Value	TopSNP Position	Binarized Heat	Negative Log	Size Adjusted Heat	HumanGene	
20863	Slurp1	chr7	115961654-115963071	24.0	4.27E-01	115959712.0	0.0	0.3693921385684184	0.33335168847771235	SLURP1	
21872	Them6	chr7	115956275-115959453	22.0	4.27E-01	115959712.0	0.0	0.3693921385684184	0.33158372489789234	THEM6	
6784	LOC100910438	chr2	"28370386-28381268	28373172-28381268"	8.0	4.27E-01	28364884.0	0.0	0.36936773937375655	0.3238248615243928		
13130	LOC108352413	chr12	6987844-6991603	30.0	4.27E-01	6999342.0	0.0	0.3692610090115024	0.3308692978736989		
1502	Calm1	chr6	124217240-124225292	23.0	4.27E-01	124230213.0	0.0	0.36918174057573616	0.3264800534878094	CALM1	
3773	Eno3	chr10	"57278270-57283661	57278281-57283661	57278306-57283659"	15.0	4.28E-01	57281381.0	0.0	0.36892269468768696	0.3288925300789769	ENO3	
17780	Pfn1	chr10	57273002-57275708	9.0	4.28E-01	57281381.0	0.0	0.36892269468768696	0.3315881474621778	PFN1	
19740	Rnf167	chr10	"57268330-57272667	57268374-57272667	57269606-57272667	57269606-57272667"	9.0	4.28E-01	57281381.0	0.0	0.36892269468768696	0.32995069794560394	RNF167	
17136	Olr583	chr3	75848903-75849836	23.0	4.28E-01	75851785.0	0.0	0.3688627805848879	0.33330824439119056		
12219	LOC108350732	chr4	"126884410-126899044	126884410-126899044"	47.0	4.28E-01	126900289.0	0.0	0.36875820458456016	0.31944849007904375		
23785	Zfp978	chr1	"69736904-69743616	69736904-69743906"	46.0	4.28E-01	69738137.0	0.0	0.36869729813094443	0.3270497630923139		
3517	Dync2h1	chr8	5217053-5436969	272.0	4.28E-01	5235772.0	0.0	0.3686110286073645	0.11320756078407213	DYNC2H1	
6576	LOC100361933	chr17	15656453-15656986	44.0	4.28E-01	15665502.0	0.0	0.36857043711344034	0.33341748265280846		
6370	Krt14	chr10	"88118028-88120997	88118174-88122233"	9.0	4.28E-01	88120073.0	0.0	0.36851665922711613	0.3296771844569448	KRT14	
13097	LOC108352349	chr11	72096919-72111152	55.0	4.28E-01	72120931.0	0.0	0.368450714305817	0.3195435854876987		
8662	LOC102552397	chr8	21641298-21644444	19.0	4.28E-01	21642557.0	0.0	0.3681981871409021	0.33042190000902116		
18444	Proz	chr16	"81784347-81797815	81784347-81797889"	32.0	4.29E-01	81775348.0	0.0	0.3680471467000904	0.3198337503258424	PROZ	
22079	Tmem178b	chr4	67669265-68059249	653.0	4.29E-01	67765580.0	0.0	0.36803701163854136	0.0	TMEM178B	
5838	Inip	chr5	77016870-77031106	5.0	4.29E-01	77015975.0	0.0	0.368020796032009	0.31911065535089267	INIP	
9826	LOC103690041	chr13	26463349-26467219	1.0	4.29E-01	26458295.0	0.0	0.36800660787293865	0.32950345780420953		
13193	LOC108352518	chr13	26453079-26454083	8.0	4.29E-01	26458295.0	0.0	0.36800660787293865	0.3323807909216223		
22200	Tmem86a	chr1	103173031-103177382	19.0	4.29E-01	103184573.0	0.0	0.3677806732389075	0.3287946211361674	TMEM86A	
11776	LOC108349748	chr1	72199496-72201321	22.0	4.29E-01	72196244.0	0.0	0.3674344007864216	0.3309843373279888		
23077	Vom1r36	chr1	"72183353-72184265	72183353-72193094"	29.0	4.29E-01	72196244.0	0.0	0.3674344007864216	0.3230370348306266		
2849	Cxcl2	chr14	18731345-18733391	81.0	4.29E-01	18728196.0	0.0	0.36743136452998354	0.33075942716403217	CXCL2	
15579	Mthfd2l	chr14	"18640273-18720020	18640273-18720231	18640278-18720357	18678877-18721298"	333.0	4.29E-01	18728196.0	0.0	0.36743136452998354	0.25146811792462187	MTHFD2L	
7649	LOC102548465	chr16	81079676-81088106	20.0	4.29E-01	81081807.0	0.0	0.3674283282947726	0.324347146469099		
21821	Tfdp1	chr16	"81088641-81127241	81088843-81127241	81089109-81127241	81089109-81127241	81089307-81127244"	95.0	4.29E-01	81081807.0	0.0	0.3674283282947726	0.294054832389651	TFDP1	
21995	Tmco3	chr16	"81035000-81072145	81035341-81072092	81035342-81072092	81035342-81072092	81035342-81072092	81035342-81072092	81035342-81072092	81035386-81072092	81035440-81072092"	11.0	4.29E-01	81081807.0	0.0	0.3674283282947726	0.2955185978066739	TMCO3	
22675	Ttyh3	chr12	"16084077-16109796	16084077-16110209	16084078-16112672	16084265-16112664"	103.0	4.29E-01	16091180.0	0.0	0.3673888591685566	0.30406293822472863	TTYH3	
16795	Olr1666	chr19	"27534832-27537441	27534832-27546304	27534853-27535792"	9.0	4.29E-01	27537315.0	0.0	0.36718246371044616	0.32104725280481095		
19509	Rd3l	chr6	136548411-136550316	38.0	4.30E-01	136541167.0	0.0	0.3670277314616432	0.33049735165659744	RD3L	
9484	LOC102555598	chr10	3566160-3567722	2.0	4.30E-01	3557462.0	0.0	0.36695089148671434	0.33076486801777194		
7374	LOC102547504	chr6	"36078902-36087775	36079070-36087775	36081553-36091463	36087558-36091463"	13.0	4.30E-01	36099715.0	0.0	0.36671135935625626	0.319482842182351		
7887	LOC102549397	chr14	"27727600-27731053	27729778-27731053"	16.0	4.30E-01	27736211.0	0.0	0.3666729656471334	0.3285884645351249		
13740	LOC679574	chr1	149437495-149476747	197.0	4.30E-01	149471371.0	0.0	0.3666608420230664	0.2926357797560464		
14119	Larp7	chr2	231866887-231882002	45.0	4.30E-01	231873725.0	0.0	0.3665911377517525	0.3167985212122253	LARP7	
23803	Zgrf1	chr2	"231881892-231938632	231881892-231938640	231881892-231940590	231881892-231941506	231881892-231941911	231881892-231944760	231881892-231944760	231881892-231944760	231881892-231944760	231881892-231944760	231881892-231944760	231889552-231944760"	171.0	4.30E-01	231873725.0	0.0	0.3665911377517525	0.26885668996455725	ZGRF1	
6182	Kdsr	chr13	26779385-26812271	44.0	4.30E-01	26821694.0	0.0	0.36651538492637786	0.2988814959410919	KDSR	
23198	Vps4b	chr13	26825260-26850460	46.0	4.30E-01	26821694.0	0.0	0.36651538492637786	0.3065978889419416	VPS4B	
22477	Trim45	chr2	203301837-203310532	21.0	4.30E-01	203310866.0	0.0	0.36634271787596373	0.3229954881521344	TRIM45	
6788	LOC100910462	chr7	"116195975-116201829	116195975-116201829"	12.0	4.30E-01	116210209.0	0.0	0.3663336320378259	0.32583863657309275		
17130	Olr575	chr3	75712482-75713412	45.0	4.30E-01	75719930.0	0.0	0.3662619615341898	0.3307104372034906	OR5W2	
17131	Olr576	chr3	75719372-75720299	47.0	4.30E-01	75719930.0	0.0	0.3662619615341898	0.3307134490664885		
5831	Ing3	chr4	"49017234-49044450	49017234-49044450	49017310-49042997"	88.0	4.30E-01	49050824.0	0.0	0.3661549825062234	0.3042135145871381	ING3	
9003	LOC102553659	chr18	36921360-36922078	5.0	4.30E-01	36913381.0	0.0	0.36613782794406563	0.33079914193189097		
2829	Cul5	chr8	"58199991-58255149	58203034-58253401"	123.0	4.30E-01	58228065.0	0.0	0.3660450032442561	0.27605104336189457	CUL5	
12868	LOC108351920	chr9	"48015112-48017979	48015112-48036657"	19.0	4.31E-01	48007755.0	0.0	0.36594110347374015	0.3096930605751882		
10536	LOC103692584	chr6	"30412791-30489126	30431115-30489126"	2.0	4.31E-01	30462985.0	0.0	0.36594009485992973	0.25468539407475843		
1390	Bub3	chr1	203526852-203537459	31.0	4.31E-01	203518316.0	0.0	0.36588462470737493	0.3206178342994934	BUB3	
5462	Hmx2	chr1	203515604-203523266	17.0	4.31E-01	203518316.0	0.0	0.36588462470737493	0.32357447980918685	HMX2	
5463	Hmx3	chr1	203509730-203511695	17.0	4.31E-01	203518316.0	0.0	0.36588462470737493	0.3292940076423694	HMX3	
18895	RGD1559532	chr4	166211645-166214282	17.0	4.31E-01	166211115.0	0.0	0.36587958231753376	0.32861430794097846		
23627	Zfp382	chr1	88582640-88603219	5.0	4.31E-01	88578024.0	0.0	0.3658029451991121	0.31052472218591265	ZNF382	
1662	Ccdc136	chr4	"56674736-56704501	56674739-56704501	56674740-56704501	56674740-56704501	56674740-56704501	56674740-56704501	56681285-56704501"	54.0	4.31E-01	56677329.0	0.0	0.3658009286154521	0.3013003811024082	CCDC136	
4095	Fam188b	chr4	85427740-85536264	402.0	4.31E-01	85440229.0	0.0	0.36577874681317474	0.22220776001390652		
17930	Pitpnm2	chr12	"37805331-37903855	37878712-37903856"	160.0	4.31E-01	37859432.0	0.0	0.36577874681317474	0.23224629938620622	PITPNM2	
13890	LOC686050	chr5	"76190485-76298723	76190485-76298723	76190485-76298723"	202.0	4.31E-01	76200544.0	0.0	0.36565575919424953	0.22237190333412293		
6323	Klrb1a	chr4	161950269-161966582	331.0	4.31E-01	161943752.0	0.0	0.36556706843014847	0.3145717146000906		
9279	LOC102554736	chr4	"161928727-161945250	161928727-161945250	161928727-161945250	161928727-161945250"	287.0	4.31E-01	161943752.0	0.0	0.36556706843014847	0.3143608841902312		
23107	Vom1r73	chr4	87758180-87759098	48.0	4.31E-01	87750224.0	0.0	0.3654431332729064	0.3299036563941993		
21128	Spg20	chr2	"144522381-144548968	144522476-144548968	144522688-144548968	144522688-144548968"	8.0	4.31E-01	144517777.0	0.0	0.3654129105501073	0.3041029299062674		
4327	Fcrlb	chr13	"89284800-89290950	89284800-89292074	89284800-89293266	89285866-89291371"	98.0	4.31E-01	89276474.0	0.0	0.3653967926245529	0.32227946844290356	FCRLB	
17140	Olr588	chr3	75936794-75937739	15.0	4.31E-01	75933310.0	0.0	0.3653212478213177	0.3297546641756286	OR5I1	
23078	Vom1r37	chr1	72210036-72210999	31.0	4.31E-01	72210515.0	0.0	0.36523262533720174	0.3296479705135247		
16025	Nhlh2	chr2	"204427576-204432940	204427607-204432946"	52.0	4.31E-01	204438194.0	0.0	0.3652155071686256	0.3252064256009015	NHLH2	
16956	Olr321	chr1	228474339-228475272	46.0	4.32E-01	228468960.0	0.0	0.36490648924090013	0.3293519530472029	OR4D11	
20312	Sertad1	chr1	84293101-84296370	13.0	4.32E-01	84295106.0	0.0	0.3648290175938263	0.3269292440790277	SERTAD1	
8751	LOC102552678	chr17	56782283-56798896	98.0	4.32E-01	56797665.0	0.0	0.3647103216202872	0.3134137814904303		
15571	Mtfmt	chr8	70952208-70986393	2.0	4.32E-01	70960245.0	0.0	0.3644871001358733	0.29554907447245804	MTFMT	
12967	LOC108352086	chr10	43673777-43680906	58.0	4.32E-01	43664233.0	0.0	0.36427002173239437	0.32249498449351566		
17787	Pgbd2	chr10	43671664-43673471	88.0	4.32E-01	43663624.0	0.0	0.36427002173239437	0.3278380294519496	PGBD2	
8400	LOC102551403	chr10	76901680-77210042	383.0	4.32E-01	76991655.0	0.0	0.3641082884726294	0.0199090757426037		
7711	LOC102548698	chr2	"24949968-25032750	24949968-25032755"	222.0	4.33E-01	24956166.0	0.0	0.3638010607487709	0.24606884660925643		
808	Arhgef10l	chr5	159018372-159089383	241.0	4.33E-01	159046755.0	0.0	0.3636856555140841	0.25777600759601205	ARHGEF10L	
5522	Hrasls	chr11	"75125950-75145868	75125951-75144903"	67.0	4.33E-01	75116134.0	0.0	0.3635612529163645	0.3089466437170556	HRASLS	
1378	Btg2	chr13	50913184-50916944	35.0	4.33E-01	50910249.0	0.0	0.3634037942803924	0.32501107918825634	BTG2	
10296	LOC103691904	chr13	50909222-50911243	31.0	4.33E-01	50910249.0	0.0	0.3634037942803924	0.32675695577275743		
12460	LOC108351204	chr6	"39504096-39515388	39504096-39516217"	72.0	4.33E-01	39523792.0	0.0	0.36328849454919904	0.3165017172816653		
13729	LOC56764	chr2	"252500142-252505971	252500142-252537490"	126.0	4.33E-01	252498754.0	0.0	0.3631321368673365	0.29101860364970733		
4161	Fam49a	chr6	"37555166-37661141	37555209-37661196	37583015-37661141"	271.0	4.33E-01	37593557.0	0.0	0.36308103214045284	0.22201390744684657	FAM49A	
10321	LOC103691956	chr3	152118753-152128480	7.0	4.33E-01	152109863.0	0.0	0.36303995230833525	0.3186566417131975		
18946	RGD1560523	chr13	30492828-30494481	124.0	4.33E-01	30497278.0	0.0	0.3630319371843827	0.3267545538711678		
14671	Mark3	chr6	"136040956-136129780	136040956-136129780	136040956-136129780	136040956-136129780	136040956-136129780	136040956-136129780	136040956-136129780	136040956-136129780	136040956-136129780	136040956-136129780	136040956-136129780	136041305-136129780	136041925-136129780	136042058-136129409"	4.0	4.34E-01	136131161.0	0.0	0.36300789270002587	0.23921480625422342	MARK3	
21026	Sohlh2	chr2	144591754-144614065	67.0	4.34E-01	144620880.0	0.0	0.36266240026580143	0.3056453283484293	CCDC169-SOHLH2	
4645	Gal3st3	chr1	220668543-220678300	21.0	4.34E-01	220680034.0	0.0	0.36263437235485846	0.3182209431297407	GAL3ST3	
5619	Iba57	chr10	45506123-45514909	45.0	4.34E-01	45512929.0	0.0	0.36261235169370964	0.3191737621256079	IBA57	
23863	Zscan5b	chr1	71334390-71342633	52.0	4.34E-01	71342293.0	0.0	0.36250626779181594	0.3196128254263506	ZSCAN5B	
14765	Mdn1	chr5	47894525-48036071	45.0	4.34E-01	48004688.0	0.0	0.36249125801159315	0.18576769123911907	MDN1	
2796	Ctnnbip1	chr5	"166464169-166513030	166464251-166513027"	95.0	4.34E-01	166498752.0	0.0	0.3623631956500484	0.27869113620046715	CTNNBIP1	
21367	Stox1	chr20	32276856-32353677	93.0	4.34E-01	32335602.0	0.0	0.36227317440711615	0.2505305518162706	STOX1	
7092	LOC102546416	chr13	93052981-93096064	188.0	4.34E-01	93057404.0	0.0	0.36225517239748245	0.28438396108202957		
5228	Gulp1	chr9	"51263483-51538066	51263483-51538066	51263483-51538066	51263488-51538066	51263488-51538066	51263621-51538066	51264173-51538066	51371594-51536316	51371594-51538066	51371594-51538066	51371594-51538066	51371594-51538066	51386087-51538066"	5.0	4.34E-01	51411978.0	0.0	0.3621151822334511	0.05182854290645711	GULP1	
17549	Pax4	chr4	"55735639-55753460	55735639-55753461	55735639-55753461	55735639-55753461	55735639-55753461	55735681-55740627"	34.0	4.34E-01	55727656.0	0.0	0.36202821107400773	0.309517890155961	PAX4	
14128	Lbh	chr6	"24154206-24184217	24160010-24183813"	48.0	4.34E-01	24155818.0	0.0	0.36201121874346587	0.2972636984645869	LBH	
21	Aasdhppt	chr8	"1432756-1450175	1439329-1450095"	11.0	4.35E-01	1426050.0	0.0	0.36195424930999154	0.30984852198800805	AASDHPPT	
17167	Olr624	chr3	76591974-76592889	26.0	4.35E-01	76599606.0	0.0	0.36195424930999154	0.32641778429428214		
2927	Cyp39a1	chr9	"19804078-19880346	19804630-19880228	19805641-19880230"	62.0	4.35E-01	19850052.0	0.0	0.3618713071805326	0.25068387133564984	CYP39A1	
6122	Kcnk9	chr7	"113894917-113938397	113903755-113937655"	44.0	4.35E-01	113928913.0	0.0	0.361691487090639	0.2834217059051187	KCNK9	
10643	LOC103692936	chr7	113907036-113919004	16.0	4.35E-01	113928913.0	0.0	0.361691487090639	0.3150583148360029		
5740	Ikzf3	chr10	"86420756-86435156	86420756-86435156	86421581-86509454"	12.0	4.35E-01	86511789.0	0.0	0.361655532005498	0.2379889438056111	IKZF3	
7972	LOC102549721	chr2	"143311740-143331044	143311740-143350057	143311740-143357703	143311740-143357703"	89.0	4.35E-01	143312711.0	0.0	0.36135901607830234	0.28059641628477916		
1624	Cbr3	chr11	33909416-33917674	9.0	4.35E-01	33906784.0	0.0	0.3612602224071091	0.3183517207266535	CBR3	
4842	Gje1	chr1	"8883766-8887721	8883960-8885967"	58.0	4.35E-01	8896966.0	0.0	0.36121332822730007	0.3226248420402944	GJE1	
9971	LOC103690921	chr1	"8878222-8888269	8878223-8921172	8878227-8916298"	165.0	4.35E-01	8896966.0	0.0	0.36121332822730007	0.28347564283809135		
9800	LOC102557561	chr8	92099083-92122756	59.0	4.35E-01	92097602.0	0.0	0.3611873889412888	0.30280293122282953		
19482	Rbp4	chr1	256806475-256813678	72.0	4.35E-01	256799326.0	0.0	0.3610218130895703	0.31917248323007463	RBP4	
11397	LOC108348772	chr18	31295389-31312627	5.0	4.35E-01	31292989.0	0.0	0.3610188213355505	0.30909480974777903		
22670	Ttn	chr3	63565159-63837815	521.0	4.36E-01	63824348.0	0.0	0.36085131599467113	0.052499296666719264	TTN	
5354	Herc1	chr8	"72029549-72198363	72029549-72198363	72029549-72198363	72029549-72198363	72029549-72198363"	24.0	4.36E-01	72108151.0	0.0	0.36085031913246984	0.1567509256169346	HERC1	
10962	LOC103693913	chr16	18833007-18834582	32.0	4.36E-01	18838243.0	0.0	0.36084533485578546	0.32464625998051844		
20476	Sin3b	chr16	18842455-18860086	45.0	4.36E-01	18838243.0	0.0	0.36084533485578546	0.30852676921527733	SIN3B	
10125	LOC103691446	chr2	36875786-36969702	53.0	4.36E-01	36967942.0	0.0	0.3607875214262668	0.23188229951854322		
7919	LOC102549509	chr8	1358315-1360147	5.0	4.36E-01	1361679.0	0.0	0.3607765576784888	0.3243194665397273		
16366	Nxpe1	chr8	"52741292-52764195	52741292-52764195	52741292-52764195	52741292-52766472	52741292-52775469	52753010-52763400"	73.0	4.36E-01	52783742.0	0.0	0.36072871910874293	0.2917987250799887	NXPE1	
6977	LOC100912186	chr4	1611052-1611973	1.0	4.36E-01	1612724.0	0.0	0.36069782616612905	0.3251553374244238		
3738	Emc2	chr7	82338638-82377389	170.0	4.36E-01	82361413.0	0.0	0.36069682965617955	0.2871747485098237	EMC2	
23751	Zfp787	chr1	"71416041-71447194	71425527-71447194	71434818-71447195"	58.0	4.36E-01	71407620.0	0.0	0.36058125001573726	0.29468620993462413	ZNF787	
6694	LOC100909505	chr7	65616301-65653039	1.0	4.36E-01	65657625.0	0.0	0.3604846251324721	0.2889835040577673		
4734	Gcnt1	chr1	"236547728-236585037	236548497-236585037	236570940-236585037	236580033-236585037"	86.0	4.36E-01	236554236.0	0.0	0.36044080237499665	0.28836642337634144	GCNT1	
16152	Noto	chr4	117206354-117210856	35.0	4.36E-01	117197494.0	0.0	0.3603531701237036	0.3212155209167311	NOTO	
13979	LOC689840	chr8	14811626-14816731	38.0	4.36E-01	14802518.0	0.0	0.3602854664021359	0.32054243273256766		
13422	LOC108352929	chr15	39662939-39667702	5.0	4.36E-01	39654009.0	0.0	0.36020981002494457	0.320810128737147		
17135	Olr582	chr3	"75826046-75835702	75834769-75835702"	36.0	4.36E-01	75834540.0	0.0	0.36020981002494457	0.31589778018742587		
23098	Vom1r64	chr9	101222845-101223763	3.0	4.36E-01	101216365.0	0.0	0.36013914294663485	0.32459966606792756		
15027	Mir21	chr10	73902209-73902301	12.0	4.36E-01	73908074.0	0.0	0.36007346273412727	0.3253632521341998	MIR21	
22379	Tprg1l	chr5	"171456298-171459488	171456298-171459488"	1.0	4.37E-01	171467638.0	0.0	0.35989140135429687	0.32207094023177874	TPRG1L	
11435	LOC108348830	chr18	78867427-78873055	35.0	4.37E-01	78873015.0	0.0	0.3598038798802814	0.3195357780947303		
11436	LOC108348831	chr18	78872771-78878354	44.0	4.37E-01	78873015.0	0.0	0.3598038798802814	0.31958095603970005		
7267	LOC102547123	chr10	"101108454-101123699	101108454-101123699"	18.0	4.37E-01	101099175.0	0.0	0.3595990690104183	0.3096759384076446		
8503	LOC102551810	chr2	"82862826-82873329	82862826-82882446"	24.0	4.37E-01	82865215.0	0.0	0.35949570602676234	0.30518027521858704		
21928	Timp4	chr4	147156947-147163467	35.0	4.37E-01	147150499.0	0.0	0.3594321102621755	0.3182684812118888	TIMP4	
8801	LOC102552849	chr13	"26624614-26653558	26624614-26653558"	39.0	4.37E-01	26655458.0	0.0	0.35935362208046207	0.2956773210745347		
19413	Rasgrp4	chr1	88078349-88094331	38.0	4.37E-01	88068398.0	0.0	0.3590914353183348	0.30842839037238834	RASGRP4	
4320	Fcmr	chr13	"47602700-47617065	47602769-47617015"	75.0	4.38E-01	47595522.0	0.0	0.3590169793045223	0.30997732851449245	FCMR	
17883	Pigr	chr13	47564175-47592093	48.0	4.38E-01	47595522.0	0.0	0.3590169793045223	0.2963707354439076	PIGR	
4446	Fmo5	chr2	199796869-199823927	122.0	4.38E-01	199792408.0	0.0	0.35896040126991813	0.2971775581353937	FMO5	
10798	LOC103693352	chr10	53853346-53859868	16.0	4.38E-01	53867338.0	0.0	0.3588829906385939	0.3177173536796418		
2670	Crhbp	chr2	25141470-25153334	69.0	4.38E-01	25153101.0	0.0	0.3588413137054106	0.31231255270137126	CRHBP	
11152	LOC103695213	chr4	88557702-88563386	19.0	4.38E-01	88566754.0	0.0	0.3588353601842904	0.31851103695611016		
14106	Lancl2	chr4	"88524211-88564869	88525673-88565113"	60.0	4.38E-01	88566754.0	0.0	0.3588353601842904	0.283153773268376	LANCL2	
21546	Tac1	chr4	"33638852-33646819	33638852-33646819	33638852-33646819	33638852-33646819"	57.0	4.38E-01	33647392.0	0.0	0.3586726622016394	0.31605631123198896	TAC1	
16701	Olr1500	chr10	60684629-60685569	14.0	4.38E-01	60695340.0	0.0	0.3586091868362658	0.3230476229622399		
2319	Clec2d2	chr4	"162434154-162450770	162437098-162445285"	60.0	4.38E-01	162431727.0	0.0	0.358353395811211	0.3070538438183561		
4294	Fbxo7	chr7	"23815245-23843159	23815245-23843344	23815245-23843379	23815252-23843505"	30.0	4.38E-01	23821955.0	0.0	0.358353395811211	0.2953637995688254	FBXO7	
7051	LOC100912974	chr4	"162421605-162440379	162421605-162440495"	80.0	4.38E-01	162431727.0	0.0	0.358353395811211	0.30477085166588		
18421	Prmt5	chr15	33156507-33165893	67.0	4.38E-01	33153408.0	0.0	0.3582919490958086	0.31425098692810893	PRMT5	
16692	Olr1485	chr10	"60266796-60275768	60274829-60275768"	15.0	4.38E-01	60268020.0	0.0	0.35824834702301167	0.3146230219490347		
15175	Mir455	chr5	79097207-79097285	36.0	4.38E-01	79102588.0	0.0	0.3581552118032891	0.32345905656401897	MIR455	
7628	LOC102548370	chr6	"126594054-126602532	126596124-126602532"	11.0	4.39E-01	126603139.0	0.0	0.35796404994323094	0.31483467830958967		
4554	Fshb	chr3	98088320-98092131	53.0	4.39E-01	98079271.0	0.0	0.3579234512627601	0.31947953449965794	FSHB	
