"HsOrtho"	"MsOrtho"	"Homology_Score"
"SLC5A1"	"Slc5a1"	73.345024
"SLC5A10"	"Slc5a10"	73.862816
"SLC5A11"	"Slc5a11"	73.2726
"SLC5A12"	"Slc5a12"	74.811295
"SLC5A2"	"Slc5a2"	74.454185
"SLC5A3"	"Slc5a3"	75.145935
"SLC5A5"	"Slc5a5"	73.282135
"SLC5A6"	"Slc5a6"	74.73368
"SLC5A7"	"Slc5a7"	74.17432
"SLC5A8"	"Slc5a8"	73.4661
"SLC5A9"	"Slc5a9"	71.984474
"SLC6A1"	"Slc6a1"	75.000404
"SLC6A11"	"Slc6a11"	76.52143
"SLC6A12"	"Slc6a12"	76.11855
"SLC6A13"	"Slc6a13"	73.060135
"SLC6A14"	"Slc6a14"	72.81154
"SLC6A15"	"Slc6a15"	72.62215
"SLC6A16"	"Slc6a16"	81.05665
"SLC6A17"	"Slc6a17"	72.7069
"SLC6A18"	"Slc6a18"	75.73928
"SLC6A19"	"Slc6a19"	74.479744
"SLC6A2"	"Slc6a2"	73.52581
"SLC6A3"	"Slc6a3"	75.24479
"SLC6A4"	"Slc6a4"	74.36129
"SLC6A6"	"Slc6a6"	74.44884
"SLC6A7"	"Slc6a7"	73.09499
"SLC6A8"	"Slc6a8"	73.98131
"SLC6A9"	"Slc6a9"	73.49064
"SLC7A1"	"Slc7a1"	74.02245
"SLC7A10"	"Slc7a10"	75.21571
"SLC7A11"	"Slc7a11"	73.46892
"SLC7A13"	"Slc7a13"	77.2744
"SLC7A14"	"Slc7a14"	74.44884
"SLC7A2"	"Slc7a2"	72.9715
"SLC7A3"	"Slc7a3"	75.763
"SLC7A4"	"Slc7a4"	73.34512
"SLC7A5"	"Slc7a5"	73.06484
"SLC7A6"	"Slc7a6"	73.06484
"SLC7A6OS"	"Slc7a6os"	73.068436
"SLC7A7"	"Slc7a7"	73.508156
"SLC7A8"	"Slc7a8"	76.701904
"SLC7A9"	"Slc7a9"	72.81517
"SLC8A1"	"Slc8a1"	74.56972
"SLC8A2"	"Slc8a2"	76.20973
"SLC8A3"	"Slc8a3"	73.16555
"SLC8B1"	"Slc8b1"	72.397896
"SLC9A1"	"Slc9a1"	73.7004
"SLC9A2"	"Slc9a2"	73.068436
"SLC9A3"	"Slc9a3"	74.631134
"SLC9A3R1"	"Slc9a3r1"	74.34709
"SLC9A3R2"	"Slc9a3r2"	74.454185
"SLC9A4"	"Slc9a4"	74.70456
"SLC9A5"	"Slc9a5"	73.31449
"SLC9A6"	"Slc9a6"	75.686874
"SLC9A7"	"Slc9a7"	72.751945
"SLC9A8"	"Slc9a8"	72.242386
"SLC9A9"	"Slc9a9"	74.6858
"SLC9B1"	"Slc9b1"	79.653366
"SLC9B2"	"Slc9b2"	75.88648
"SLC9C1"	"Slc9c1"	78.07037
"SLCO1C1"	"Slco1c1"	75.29225
"SLCO2A1"	"Slco2a1"	72.72815
"SLCO2B1"	"Slco2b1"	73.16555
"SLCO3A1"	"Slco3a1"	72.49302
"SLCO4A1"	"Slco4a1"	72.674904
"SLCO4C1"	"Slco4c1"	75.38932
"SLCO5A1"	"Slco5a1"	72.95633
"SLF1"	"Slf1"	72.457016
"SLF2"	"Slf2"	71.9054
"SLFN14"	"Slfn14"	78.80546
"SLFN5"	"Slfn5"	83.44758
"SLFNL1"	"Slfnl1"	77.905334
"SLIRP"	"Slirp"	74.52585
"SLIT1"	"Slit1"	74.23574
"SLIT3"	"Slit3"	73.16779
"SLITRK1"	"Slitrk1"	74.404915
"SLITRK2"	"Slitrk2"	73.7417
"SLITRK3"	"Slitrk3"	74.67948
"SLITRK4"	"Slitrk4"	72.888084
"SLITRK5"	"Slitrk5"	73.94402
"SLITRK6"	"Slitrk6"	72.3665
"SLMAP"	"Slmap"	76.825226
"SLN"	"Sln"	75.23319
"SLPI"	"Slpi"	79.76756
"SLTM"	"Sltm"	73.177574
"SLU7"	"Slu7"	72.374344
"SLURP1"	"Slurp1"	80.271194
"SLX1B"	"Slx1b"	81.950195
"SLX4"	"Slx4"	72.6545
"SLX4IP"	"Slx4ip"	75.23319
"SMAD2"	"Smad2"	73.50456
"SMAD3"	"Smad3"	74.41113
"SMAD4"	"Smad4"	73.46892
"SMAD5"	"Smad5"	74.02605
"SMAD6"	"Smad6"	74.20008
"SMAD7"	"Smad7"	72.26536
"SMAD9"	"Smad9"	72.85432
"SMAGP"	"Smagp"	77.979195
"SMAP1"	"Smap1"	73.797386
"SMARCA1"	"Smarca1"	72.76236
"SMARCA2"	"Smarca2"	72.89275
"SMARCA4"	"Smarca4"	72.88305
"SMARCA5"	"Smarca5"	72.018295
"SMARCAD1"	"Smarcad1"	72.68755
"SMARCAL1"	"Smarcal1"	71.18624
"SMARCB1"	"Smarcb1"	74.19999
"SMARCC1"	"Smarcc1"	74.718765
"SMARCC2"	"Smarcc2"	72.751945
"SMARCD1"	"Smarcd1"	72.04843
"SMARCD2"	"Smarcd2"	71.62706
"SMARCD3"	"Smarcd3"	74.595375
"SMARCE1"	"Smarce1"	73.70182
"SMC1A"	"Smc1a"	74.72237
"SMC1B"	"Smc1b"	73.50456
"SMC2"	"Smc2"	72.15083
"SMC3"	"Smc3"	71.75631
"SMC4"	"Smc4"	72.50534
"SMC5"	"Smc5"	72.81008
"SMC6"	"Smc6"	71.9124
"SMCHD1"	"Smchd1"	73.47252
"SMCO1"	"Smco1"	75.98601
"SMCO2"	"Smco2"	80.29205
"SMCO3"	"Smco3"	75.33131
"SMCO4"	"Smco4"	75.763
"SMCP"	"Smcp"	85.04631
"SMCR8"	"Smcr8"	75.2661
"SMDT1"	"Smdt1"	75.65145
"SMG1"	"Smg1"	72.247406
"SMG5"	"Smg5"	73.508156
"SMG6"	"Smg6"	72.29619
"SMG7"	"Smg7"	72.107956
"SMG8"	"Smg8"	72.29619
"SMG9"	"Smg9"	73.36889
"SMIM1"	"Smim1"	75.63496
"SMIM12"	"Smim12"	73.54325
"SMIM13"	"Smim13"	73.41827
"SMIM14"	"Smim14"	72.77697
"SMIM15"	"Smim15"	73.39356
"SMIM17"	"Smim17"	78.637245
"SMIM19"	"Smim19"	74.02605
"SMIM20"	"Smim20"	73.779434
"SMIM23"	"Smim23"	79.84888
"SMIM24"	"Smim24"	77.556114
"SMIM3"	"Smim3"	76.23111
"SMIM4"	"Smim4"	74.158585
"SMIM5"	"Smim5"	75.622215
"SMIM6"	"Smim6"	82.09358
"SMIM7"	"Smim7"	73.52581
"SMIM8"	"Smim8"	72.91727
"SMLR1"	"Smlr1"	78.60243
"SMN1"	"Smn1"	77.78524
"SMNDC1"	"Smndc1"	72.48952
"SMOC1"	"Smoc1"	72.20394
"SMOC2"	"Smoc2"	73.021484
"SMOX"	"Smox"	72.58441
"SMPD1"	"Smpd1"	73.37331
"SMPD2"	"Smpd2"	74.32589
"SMPD3"	"Smpd3"	73.308716
"SMPD4"	"Smpd4"	72.90103
"SMPDL3A"	"Smpdl3a"	72.299065
"SMPDL3B"	"Smpdl3b"	71.9054
"SMPX"	"Smpx"	72.720634
"SMR3A"	"Smr3a"	88.62905
"SMTN"	"Smtn"	74.50479
"SMTNL2"	"Smtnl2"	74.36488
"SMU1"	"Smu1"	74.593925
"SMUG1"	"Smug1"	73.24901
"SMURF1"	"Smurf1"	72.35689
"SMURF2"	"Smurf2"	72.58965
"SMYD1"	"Smyd1"	73.345024
"SMYD2"	"Smyd2"	72.87543
"SMYD3"	"Smyd3"	71.8982
"SMYD4"	"Smyd4"	71.89655
"SMYD5"	"Smyd5"	71.35343
"SNAI1"	"Snai1"	75.338135
"SNAI2"	"Snai2"	73.58363
"SNAI3"	"Snai3"	75.75307
"SNAP23"	"Snap23"	73.99566
"SNAP25"	"Snap25"	73.7398
"SNAP29"	"Snap29"	72.914925
"SNAP47"	"Snap47"	72.18327
"SNAP91"	"Snap91"	74.238884
"SNAPC1"	"Snapc1"	75.5958
"SNAPC2"	"Snapc2"	74.02605
"SNAPC3"	"Snapc3"	71.98725
"SNAPC4"	"Snapc4"	73.23999
"SNAPC5"	"Snapc5"	73.82389
"SNAPIN"	"Snapin"	73.801605
"SNCA"	"Snca"	75.87179
"SNCAIP"	"Sncaip"	74.56972
"SNCB"	"Sncb"	72.9715
"SNCG"	"Sncg"	75.137344
"SND1"	"Snd1"	72.90946
"SNED1"	"Sned1"	72.76144
"SNF8"	"Snf8"	73.13646
"SNHG11"	"Snhg11"	97.05314
"SNIP1"	"Snip1"	72.76144
"SNN"	"Snn"	74.36977
"SNORC"	"Snorc"	74.28368
"SNPH"	"Snph"	75.899124
"SNRK"	"Snrk"	74.76376
"SNRNP200"	"Snrnp200"	73.60506
"SNRNP25"	"Snrnp25"	73.187584
"SNRNP27"	"Snrnp27"	72.48037
"SNRNP35"	"Snrnp35"	73.166336
"SNRNP40"	"Snrnp40"	72.57691
"SNRNP48"	"Snrnp48"	72.32503
"SNRNP70"	"Snrnp70"	74.454094
"SNRPA"	"Snrpa"	73.20306
"SNRPA1"	"Snrpa1"	72.8079
"SNRPB"	"Snrpb"	73.38154
"SNRPB2"	"Snrpb2"	73.20451
"SNRPC"	"Snrpc"	73.58363
"SNRPD2"	"Snrpd2"	73.58218
"SNRPD3"	"Snrpd3"	75.186966
"SNRPE"	"Snrpe"	73.06484
"SNRPF"	"Snrpf"	73.68131
"SNRPG"	"Snrpg"	73.88261
"SNRPN"	"Snrpn"	79.725395
"SNTA1"	"Snta1"	73.068436
"SNTB1"	"Sntb1"	73.31449
"SNTB2"	"Sntb2"	72.42109
"SNTG1"	"Sntg1"	72.88915
"SNTG2"	"Sntg2"	73.06484
"SNTN"	"Sntn"	74.595375
"SNU13"	"Snu13"	73.955444
"SNUPN"	"Snupn"	72.36048
"SNW1"	"Snw1"	72.888176
"SNX1"	"Snx1"	73.224304
"SNX10"	"Snx10"	73.06004
"SNX11"	"Snx11"	71.247086
"SNX12"	"Snx12"	72.0215
"SNX13"	"Snx13"	71.16837
"SNX14"	"Snx14"	71.4076
"SNX15"	"Snx15"	72.55723
"SNX16"	"Snx16"	71.807106
"SNX17"	"Snx17"	71.522545
"SNX18"	"Snx18"	73.308716
"SNX19"	"Snx19"	72.14129
"SNX2"	"Snx2"	71.014
"SNX20"	"Snx20"	72.07919
"SNX21"	"Snx21"	71.32532
"SNX22"	"Snx22"	71.76838
"SNX24"	"Snx24"	71.94195
"SNX25"	"Snx25"	70.97926
"SNX27"	"Snx27"	73.506935
"SNX29"	"Snx29"	71.463036
"SNX3"	"Snx3"	71.433105
"SNX31"	"Snx31"	75.145935
"SNX32"	"Snx32"	77.27591
"SNX33"	"Snx33"	72.23036
"SNX4"	"Snx4"	71.356186
"SNX5"	"Snx5"	71.63583
"SNX6"	"Snx6"	72.17161
"SNX7"	"Snx7"	72.457016
"SNX8"	"Snx8"	73.39356
"SNX9"	"Snx9"	73.20306
"SOAT1"	"Soat1"	73.47252
"SOAT2"	"Soat2"	74.61459
"SOBP"	"Sobp"	76.73553
"SOCS1"	"Socs1"	75.39955
"SOCS2"	"Socs2"	73.06004
"SOCS3"	"Socs3"	75.29479
"SOCS4"	"Socs4"	72.863
"SOCS5"	"Socs5"	75.498726
"SOCS6"	"Socs6"	73.94402
"SOD1"	"Sod1"	73.17618
"SOD2"	"Sod2"	72.688
"SOD3"	"Sod3"	73.58363
"SOGA1"	"Soga1"	73.04739
"SOGA3"	"Soga3"	75.899124
"SOHLH1"	"Sohlh1"	79.069
"SOHLH2"	"Sohlh2"	80.06309
"SON"	"Son"	75.37181
"SORBS1"	"Sorbs1"	73.668655
"SORBS2"	"Sorbs2"	74.87499
"SORBS3"	"Sorbs3"	72.15083
"SORCS1"	"Sorcs1"	75.34877
"SORCS2"	"Sorcs2"	72.88915
"SORCS3"	"Sorcs3"	73.31449
"SORD"	"Sord"	72.52659
"SORL1"	"Sorl1"	71.9422
"SORT1"	"Sort1"	74.22447
"SOS1"	"Sos1"	73.13646
"SOS2"	"Sos2"	72.27319
"SOST"	"Sost"	72.21173
"SOSTDC1"	"Sostdc1"	74.36838
"SOWAHA"	"Sowaha"	76.701904
"SOWAHC"	"Sowahc"	74.61654
"SOWAHD"	"Sowahd"	73.30596
"SOX1"	"Sox1"	76.03846
"SOX10"	"Sox10"	72.82055
"SOX11"	"Sox11"	75.395966
"SOX12"	"Sox12"	75.65145
"SOX13"	"Sox13"	74.66094
"SOX14"	"Sox14"	71.62706
"SOX15"	"Sox15"	77.07892
"SOX17"	"Sox17"	74.23215
"SOX18"	"Sox18"	72.99081
"SOX2"	"Sox2"	73.23669
"SOX21"	"Sox21"	76.09498
"SOX3"	"Sox3"	73.52979
"SOX30"	"Sox30"	75.145935
"SOX4"	"Sox4"	75.233284
"SOX5"	"Sox5"	70.69398
"SOX6"	"Sox6"	71.061935
"SOX7"	"Sox7"	73.87602
"SOX8"	"Sox8"	74.241646
"SOX9"	"Sox9"	74.873535
"SP1"	"Sp1"	72.87979
"SP100"	"Sp100"	83.783775
"SP140"	"Sp140"	83.803825
"SP2"	"Sp2"	73.33573
"SP3"	"Sp3"	73.96462
"SP4"	"Sp4"	72.52505
"SP5"	"Sp5"	75.75933
"SP6"	"Sp6"	73.955444
"SP7"	"Sp7"	74.109116
"SP8"	"Sp8"	76.267555
"SP9"	"Sp9"	73.40562
"SPA17"	"Spa17"	73.25996
"SPACA1"	"Spaca1"	77.13968
"SPACA3"	"Spaca3"	78.47097
"SPACA4"	"Spaca4"	79.82899
"SPACA5"	"Spaca5"	86.31059
"SPACA6"	"Spaca6"	76.911674
"SPACA7"	"Spaca7"	81.549484
"SPACA9"	"Spaca9"	74.23215
"SPAG1"	"Spag1"	74.07656
"SPAG11A"	"Spag11a"	92.94045
"SPAG11B"	"Spag11b"	86.96637
"SPAG16"	"Spag16"	75.525536
"SPAG17"	"Spag17"	73.68071
"SPAG4"	"Spag4"	76.62709
"SPAG5"	"Spag5"	74.283585
"SPAG6"	"Spag6"	73.02529
"SPAG7"	"Spag7"	73.62592
"SPAG8"	"Spag8"	74.56972
"SPAG9"	"Spag9"	74.50333
"SPAM1"	"Spam1"	75.43092
"SPANXN4"	"Spanxn4"	92.19624
"SPANXN4"	"Spanxn4"	92.19624
"SPARC"	"Sparc"	72.609406
"SPARCL1"	"Sparcl1"	74.57232
"SPAST"	"Spast"	72.17161
"SPATA1"	"Spata1"	72.90103
"SPATA13"	"Spata13"	73.16546
"SPATA16"	"Spata16"	75.14953
"SPATA17"	"Spata17"	72.654724
"SPATA18"	"Spata18"	72.69412
"SPATA19"	"Spata19"	78.49075
"SPATA2"	"Spata2"	73.11475
"SPATA20"	"Spata20"	72.46116
"SPATA21"	"Spata21"	78.32722
"SPATA22"	"Spata22"	73.98131
"SPATA24"	"Spata24"	76.82051
"SPATA25"	"Spata25"	77.764
"SPATA2L"	"Spata2l"	71.43987
"SPATA3"	"Spata3"	80.166275
"SPATA32"	"Spata32"	80.46364
"SPATA33"	"Spata33"	79.76304
"SPATA4"	"Spata4"	74.58497
"SPATA46"	"Spata46"	77.41063
"SPATA5"	"Spata5"	72.33525
"SPATA5L1"	"Spata5l1"	72.951706
"SPATA6"	"Spata6"	73.02933
"SPATA6L"	"Spata6l"	74.615166
"SPATA7"	"Spata7"	72.43391
"SPATA9"	"Spata9"	76.48817
"SPATC1"	"Spatc1"	78.20597
"SPATC1L"	"Spatc1l"	78.76804
"SPATS1"	"Spats1"	78.38865
"SPATS2"	"Spats2"	73.700356
"SPATS2L"	"Spats2l"	75.136536
"SPC24"	"Spc24"	73.98491
"SPC25"	"Spc25"	72.30984
"SPCS1"	"Spcs1"	73.28573
"SPCS2"	"Spcs2"	72.51859
"SPCS3"	"Spcs3"	72.71465
"SPDEF"	"Spdef"	74.14745
"SPDL1"	"Spdl1"	72.672874
"SPDYA"	"Spdya"	72.81154
"SPECC1"	"Specc1"	73.13013
"SPECC1L"	"Specc1l"	75.63496
"SPEF1"	"Spef1"	73.117485
"SPEF2"	"Spef2"	73.62233
"SPEG"	"Speg"	71.27351
"SPEM1"	"Spem1"	79.434296
"SPEM2"	"Spem2"	79.155685
"SPEN"	"Spen"	73.62233
"SPESP1"	"Spesp1"	78.15081
"SPG11"	"Spg11"	73.02529
"SPG21"	"Spg21"	72.66027
"SPG7"	"Spg7"	71.9422
"SPHK1"	"Sphk1"	73.955444
"SPHK2"	"Sphk2"	74.20008
"SPHKAP"	"Sphkap"	74.49306
"SPI1"	"Spi1"	74.969475
"SPIB"	"Spib"	78.069824
"SPIC"	"Spic"	73.43113
"SPICE1"	"Spice1"	72.75371
"SPIDR"	"Spidr"	73.40562
"SPIN4"	"Spin4"	79.065414
"SPINDOC"	"Spindoc"	78.55284
"SPINK1"	"Spink1"	78.05391
"SPINK13"	"Spink13"	81.9501
"SPINK14"	"Spink14"	81.81397
"SPINK2"	"Spink2"	76.94629
"SPINK4"	"Spink4"	74.238884
"SPINK5"	"Spink5"	78.24696
"SPINK6"	"Spink6"	82.521996
"SPINK7"	"Spink7"	79.63051
"SPINK8"	"Spink8"	80.24154
"SPINT1"	"Spint1"	74.901
"SPINT2"	"Spint2"	74.873535
"SPINT3"	"Spint3"	85.21136
"SPINT4"	"Spint4"	79.53348
"SPIRE1"	"Spire1"	74.673706
"SPIRE2"	"Spire2"	72.57183
"SPNS1"	"Spns1"	75.12557
"SPNS2"	"Spns2"	73.66485
"SPNS3"	"Spns3"	74.02245
"SPO11"	"Spo11"	71.71853
"SPOCD1"	"Spocd1"	78.72899
"SPOCK1"	"Spock1"	72.57691
"SPOCK2"	"Spock2"	72.931595
"SPOCK3"	"Spock3"	73.66485
"SPON1"	"Spon1"	74.73368
"SPON2"	"Spon2"	74.58506
"SPOP"	"Spop"	73.5645
"SPOPL"	"Spopl"	74.969475
"SPOUT1"	"Spout1"	72.79675
"SPPL2A"	"Sppl2a"	73.39356
"SPPL2B"	"Sppl2b"	75.38102
"SPPL2C"	"Sppl2c"	78.44102
"SPPL3"	"Sppl3"	72.55723
"SPRED1"	"Spred1"	72.472336
"SPRED2"	"Spred2"	73.98131
"SPRED3"	"Spred3"	74.49752
"SPRN"	"Sprn"	76.73553
"SPRR1A"	"Sprr1a"	92.411545
"SPRR1B"	"Sprr1b"	86.25348
"SPRR2B"	"Sprr2b"	93.73277
"SPRR2D"	"Sprr2d"	94.7456
"SPRR2E"	"Sprr2e"	93.134514
"SPRR2F"	"Sprr2f"	94.878136
"SPRR2G"	"Sprr2g"	87.275955
"SPRR2G"	"Sprr2g"	85.954384
"SPRR3"	"Sprr3"	84.82963
"SPRR4"	"Sprr4"	81.95228
"SPRTN"	"Sprtn"	71.14246
"SPRY1"	"Spry1"	73.24145
"SPRY2"	"Spry2"	73.4661
"SPRY3"	"Spry3"	74.54846
"SPRY4"	"Spry4"	72.62117
"SPRYD3"	"Spryd3"	74.368286
"SPRYD4"	"Spryd4"	73.26123
"SPRYD7"	"Spryd7"	74.058334
"SPSB1"	"Spsb1"	73.28573
"SPSB2"	"Spsb2"	78.88853
"SPSB3"	"Spsb3"	74.2026
"SPSB4"	"Spsb4"	74.90109
"SPTA1"	"Spta1"	78.229126
"SPTAN1"	"Sptan1"	73.13128
"SPTB"	"Sptb"	73.78303
"SPTBN1"	"Sptbn1"	73.72161
"SPTBN2"	"Sptbn2"	76.34574
"SPTBN4"	"Sptbn4"	75.492905
"SPTBN5"	"Sptbn5"	73.66125
"SPTLC1"	"Sptlc1"	72.927505
"SPTLC2"	"Sptlc2"	74.80913
"SPTLC3"	"Sptlc3"	73.20889
"SPTSSA"	"Sptssa"	74.241646
"SPTSSB"	"Sptssb"	73.99557
"SPTY2D1"	"Spty2d1"	73.09107
"SPX"	"Spx"	71.32998
"SPZ1"	"Spz1"	79.3401
"SQLE"	"Sqle"	75.49304
"SQOR"	"Sqor"	72.95633
"SQSTM1"	"Sqstm1"	73.14006
"SRARP"	"Srarp"	80.70834
"SRBD1"	"Srbd1"	71.41186
"SRC"	"Src"	72.46116
"SRCAP"	"Srcap"	76.30614
"SRCIN1"	"Srcin1"	75.01799
"SRD5A1"	"Srd5a1"	72.62215
"SRD5A2"	"Srd5a2"	74.32589
"SRD5A3"	"Srd5a3"	73.06004
"SREBF1"	"Srebf1"	73.100555
"SREBF2"	"Srebf2"	72.17267
"SREK1"	"Srek1"	71.51619
"SREK1IP1"	"Srek1ip1"	73.622795
"SRF"	"Srf"	73.43113
"SRFBP1"	"Srfbp1"	73.04273
"SRGAP1"	"Srgap1"	75.49304
"SRGAP3"	"Srgap3"	72.38525
"SRGN"	"Srgn"	74.241646
"SRI"	"Sri"	73.166336
"SRL"	"Srl"	72.78704
"SRMS"	"Srms"	75.54422
"SRP14"	"Srp14"	72.3956
"SRP19"	"Srp19"	73.28573
"SRP68"	"Srp68"	72.35884
"SRP72"	"Srp72"	71.477135
"SRP9"	"Srp9"	71.43885
"SRPK1"	"Srpk1"	75.627754
"SRPK2"	"Srpk2"	73.126396
"SRPK3"	"Srpk3"	74.105515
"SRPRB"	"Srprb"	73.86303
"SRPX"	"Srpx"	73.779434
"SRPX2"	"Srpx2"	73.14186
"SRR"	"Srr"	73.7194
"SRRD"	"Srrd"	73.23669
"SRRM1"	"Srrm1"	71.97151
"SRRM2"	"Srrm2"	75.54422
"SRRM4"	"Srrm4"	73.057396
"SRRT"	"Srrt"	73.44911
"SRSF1"	"Srsf1"	74.105515
"SRSF10"	"Srsf10"	74.57232
"SRSF11"	"Srsf11"	73.94402
"SRSF12"	"Srsf12"	76.34574
"SRSF2"	"Srsf2"	75.96084
"SRSF3"	"Srsf3"	74.77007
"SRSF4"	"Srsf4"	73.29606
"SRSF5"	"Srsf5"	75.000404
"SRSF6"	"Srsf6"	72.168564
"SRSF7"	"Srsf7"	75.33131
"SRSF9"	"Srsf9"	74.36488
"SRXN1"	"Srxn1"	72.72815
"SRY"	"Sry"	84.620026
"SS18"	"Ss18"	71.9422
"SS18L1"	"Ss18l1"	73.87593
"SS18L2"	"Ss18l2"	73.14006
"SSB"	"Ssb"	66.18168
"SSBP1"	"Ssbp1"	73.75832
"SSBP2"	"Ssbp2"	74.524574
"SSBP3"	"Ssbp3"	75.01799
"SSBP4"	"Ssbp4"	74.57232
"SSC4D"	"Ssc4d"	75.048546
"SSC5D"	"Ssc5d"	77.605354
"SSH1"	"Ssh1"	73.662186
"SSH2"	"Ssh2"	73.630424
"SSH3"	"Ssh3"	74.45996
"SSMEM1"	"Ssmem1"	79.282265
"SSNA1"	"Ssna1"	74.03594
"SSPN"	"Sspn"	71.81554
"SSPO"	"Sspo"	79.84888
"SSR1"	"Ssr1"	72.78598
"SSR2"	"Ssr2"	72.85432
"SSR3"	"Ssr3"	73.36889
"SSR4"	"Ssr4"	75.09747
"SSRP1"	"Ssrp1"	76.15199
"SST"	"Sst"	74.6738
"SSTR1"	"Sstr1"	74.36129
"SSTR2"	"Sstr2"	74.52585
"SSTR3"	"Sstr3"	72.58956
"SSTR4"	"Sstr4"	78.54858
"SSTR5"	"Sstr5"	74.03594
"SSU72"	"Ssu72"	72.62117
"SSX2IP"	"Ssx2ip"	75.763
"ST13"	"St13"	72.92391
"ST14"	"St14"	75.19517
"ST18"	"St18"	74.158676
"ST3GAL1"	"St3gal1"	74.23215
"ST3GAL2"	"St3gal2"	72.90103
"ST3GAL3"	"St3gal3"	74.20008
"ST3GAL4"	"St3gal4"	72.5124
"ST3GAL5"	"St3gal5"	73.44255
"ST3GAL6"	"St3gal6"	74.76846
"ST6GAL1"	"St6gal1"	72.68755
"ST6GAL2"	"St6gal2"	73.64225
"ST6GALNAC1"	"St6galnac1"	75.52416
"ST6GALNAC2"	"St6galnac2"	74.54105
"ST6GALNAC2"	"St6galnac2"	74.068375
"ST6GALNAC3"	"St6galnac3"	72.85458
"ST6GALNAC4"	"St6galnac4"	73.09499
"ST6GALNAC5"	"St6galnac5"	75.02865
"ST6GALNAC6"	"St6galnac6"	72.82055
"ST7L"	"St7l"	73.095085
"ST8SIA1"	"St8sia1"	72.87543
"ST8SIA2"	"St8sia2"	72.90103
"ST8SIA3"	"St8sia3"	72.66027
"ST8SIA4"	"St8sia4"	74.71863
"ST8SIA5"	"St8sia5"	72.78704
"ST8SIA6"	"St8sia6"	72.718094
"STAB1"	"Stab1"	73.05885
"STAB2"	"Stab2"	73.213486
"STAC"	"Stac"	73.17618
"STAC2"	"Stac2"	75.29225
"STAC3"	"Stac3"	72.11018
"STAG2"	"Stag2"	75.498726
"STAG3"	"Stag3"	75.95938
"STAM"	"Stam"	73.859436
"STAM2"	"Stam2"	72.42109
"STAMBP"	"Stambp"	74.02245
"STAMBPL1"	"Stambpl1"	71.433105
"STAP2"	"Stap2"	78.22554
"STAR"	"Star"	73.54325
"STARD10"	"Stard10"	73.16555
"STARD13"	"Stard13"	74.61459
"STARD3"	"Stard3"	73.915565
"STARD3NL"	"Stard3nl"	72.279274
"STARD4"	"Stard4"	74.36129
"STARD5"	"Stard5"	72.03083
"STARD6"	"Stard6"	76.50796
"STARD7"	"Stard7"	73.188324
"STARD8"	"Stard8"	74.85806
"STARD9"	"Stard9"	73.797386
"STAT1"	"Stat1"	74.631134
"STAT2"	"Stat2"	73.23669
"STAT3"	"Stat3"	72.267204
"STAT4"	"Stat4"	72.72793
"STAT5A"	"Stat5a"	78.44102
"STAT5B"	"Stat5b"	79.74632
"STAT6"	"Stat6"	73.4552
"STAU1"	"Stau1"	71.51619
"STAU2"	"Stau2"	71.2208
"STBD1"	"Stbd1"	74.07665
"STC1"	"Stc1"	72.718094
"STC2"	"Stc2"	74.415436
"STEAP1"	"Steap1"	75.088745
"STEAP2"	"Steap2"	72.111786
"STEAP3"	"Steap3"	73.78182
"STEAP4"	"Steap4"	72.52505
"STIL"	"Stil"	72.5068
"STIM1"	"Stim1"	74.454094
"STIM2"	"Stim2"	75.100655
"STIMATE"	"Stimate"	78.5543
"STIP1"	"Stip1"	73.50603
"STK10"	"Stk10"	73.02933
"STK11"	"Stk11"	72.37034
"STK11IP"	"Stk11ip"	75.47166
"STK16"	"Stk16"	71.797005
"STK17B"	"Stk17b"	73.37331
"STK19"	"Stk19"	75.123886
"STK24"	"Stk24"	74.72237
"STK25"	"Stk25"	75.09747
"STK26"	"Stk26"	73.41827
"STK31"	"Stk31"	74.45243
"STK32A"	"Stk32a"	73.66125
"STK32B"	"Stk32b"	74.70589
"STK32C"	"Stk32c"	74.41503
"STK33"	"Stk33"	73.46756
"STK35"	"Stk35"	73.068436
"STK36"	"Stk36"	72.978065
"STK38"	"Stk38"	75.68017
"STK38L"	"Stk38l"	73.89633
"STK39"	"Stk39"	72.2157
"STK4"	"Stk4"	74.88831
"STK40"	"Stk40"	73.16546
"STKLD1"	"Stkld1"	75.4409
"STMN1"	"Stmn1"	74.06386
"STMN2"	"Stmn2"	74.49664
"STMN3"	"Stmn3"	74.02329
"STMN4"	"Stmn4"	71.57535
"STN1"	"Stn1"	73.093506
"STOM"	"Stom"	72.00144
"STOML1"	"Stoml1"	73.82073
"STOML2"	"Stoml2"	72.43952
"STOML3"	"Stoml3"	76.58097
"STON1"	"Ston1"	76.50862
"STON2"	"Ston2"	73.22404
"STOX1"	"Stox1"	72.688
"STOX2"	"Stox2"	74.45243
"STPG1"	"Stpg1"	73.68198
"STPG2"	"Stpg2"	74.62754
"STPG3"	"Stpg3"	77.37148
"STPG4"	"Stpg4"	75.048546
"STRA6"	"Stra6"	72.79675
"STRA8"	"Stra8"	76.10592
"STRADA"	"Strada"	73.38164
"STRADB"	"Stradb"	72.048676
"STRBP"	"Strbp"	73.352066
"STRC"	"Strc"	75.39955
"STRIP1"	"Strip1"	72.84902
"STRIP2"	"Strip2"	73.64258
"STRN"	"Strn"	72.42109
"STRN3"	"Strn3"	72.72168
"STRN4"	"Strn4"	74.41398
