phenotype	description	h2_liability	h2_liability_se	h2_observed	h2_observed_se	h2_z	h2_p	h2_sig	confidence	notes	intercept	intercept_se	intercept_z	intercept_p	lambdaGC	mean_chi2	ratio	ratio_se	n	Neff	variable_type	isBinary	n_cases	n_controls	prevalence	source	sex	isNotPrimary	isBadPower	isLowNeff	isMidNeff	isExtremeSE	isHighSE	isSexBias	isBadOrdinal	isNumericOrdinal
L98	"Diagnoses - main ICD10: L98 Other disorders of skin and subcutaneous tissue, not elsewhere classified"	0.024895377	0.028556742	0.001941652	0.002227211	0.871786307	0.191662483	NA	low	isLowNeff;	0.995308078	0.008702234	-0.539162956	0.705112791	1.00989071	1.008948026	-0.524352794	0.972531195	361194	15959.7	binary	TRUE	4035	357159	0.011171282	icd10	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
LUNG_CANCER	Lung cancer and mesothelioma	0.150188475	0.043419464	0.006856693	0.001982269	3.459012629	0.00027108	NA	low	isLowNeff;	0.989424713	0.007630332	-1.385953673	0.917119475	1.022115486	1.027700092	-0.381778033	0.275462333	361194	7983.39	binary	TRUE	2007	359187	0.005556571	finngen	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M00	Diagnoses - main ICD10: M00 Pyogenic arthritis	0.05660854	0.242488754	0.000481006	0.00206044	0.233448104	0.407706732	NA	none	isBadPower;	0.989409363	0.008504664	-1.24527411	0.893484496	0.985573481	0.985638122	NA	NA	361194	1023.27	binary	TRUE	256	360938	0.00070876	icd10	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M05	Diagnoses - main ICD10: M05 Seropositive rheumatoid arthritis	0.000728883	0.203233194	6.84E-06	0.001907209	0.003586436	0.498569222	NA	none	isBadPower;	1.001700198	0.007990354	0.212781379	0.415748744	1.014843488	1.009689097	0.175475433	0.824674759	361194	1151.08	binary	TRUE	288	360906	0.000797355	icd10	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M06	Diagnoses - main ICD10: M06 Other rheumatoid arthritis	0.052095221	0.056002818	0.001790897	0.00192523	0.930224987	0.176127303	NA	low	isLowNeff;	1.000237866	0.008067243	0.029485467	0.488238705	1.014246126	1.016636128	0.014298184	0.484923104	361194	5582.26	binary	TRUE	1401	359793	0.003878802	icd10	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M10	Diagnoses - main ICD10: M10 Gout	0.056498233	0.197868168	0.000571695	0.00200219	0.285534725	0.387617252	NA	none	isBadPower;	1.01499545	0.007651663	1.959763674	0.025011709	1.02034747	1.017791891	0.842824975	0.430064597	361194	1258.9	binary	TRUE	315	360879	0.000872108	icd10	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13	Diagnoses - main ICD10: M13 Other arthritis	0.188010166	0.077134134	0.005364722	0.002200962	2.437444434	0.007395744	NA	none	isBadPower;	0.978684407	0.008453267	-2.521580457	0.994158552	1.014634391	1.010096863	-2.111110537	0.837217203	361194	4426.36	binary	TRUE	1110	360084	0.003073141	icd10	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_ACHILLESTEND	Achilles tendinitis	0.435449537	0.350476569	0.002508355	0.002018879	1.24244978	0.107035329	NA	none	isBadPower;	0.998431153	0.008027567	-0.195432381	0.577472765	1.013081775	1.004746314	-0.330539955	1.691326451	361194	647.71	binary	TRUE	162	361032	0.000448512	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_ADHCAPSULITIS	Adhesive capsulitis of shoulder	0.125177244	0.068476975	0.003797465	0.002077366	1.828019483	0.033773314	NA	low	isLowNeff;	1.001218345	0.008905991	0.136800573	0.445594215	1.020976588	1.021567604	0.056489568	0.412933711	361194	4776.11	binary	TRUE	1198	359996	0.003316777	finngen	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_ALGONEURO	Alogoneurodystrophy	-0.17400354	0.452471795	-0.000791622	0.002058502	-0.384562181	0.649719091	NA	none	isBadPower;	1.011805294	0.008681089	1.359886368	0.086932943	1.004831146	1.003578914	3.298568656	2.425620797	361194	491.83	binary	TRUE	123	361071	0.000340537	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_ANKLEFOOT	Other acquired deformities of ankle and foot	0.19982724	0.492216857	0.000877237	0.002160821	0.405973987	0.342380857	NA	none	isBadPower;	1.001696831	0.009087618	0.186719009	0.425940476	1.011739125	1.00282679	0.600267743	3.214818596	361194	471.85	binary	TRUE	118	361076	0.000326694	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_ARTHRITISNAS	Ohter specific/unspecified arthritis	0.174667664	0.076951237	0.004882595	0.002151066	2.269848686	0.011608383	NA	none	isBadPower;	0.985855501	0.008342109	-1.695554247	0.955014836	1.018251809	1.010788036	-1.311128218	0.77327412	361194	4315.03	binary	TRUE	1082	360112	0.00299562	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_ARTHROSIS	Arthrosis	0.115554186	0.012254538	0.031760857	0.003368244	9.429501506	2.06E-21	z7	high		1.017697753	0.011685475	1.514508683	0.064948437	1.200594769	1.233148238	0.075907728	0.050120365	361194	92999.24	binary	TRUE	24977	336217	0.069151204	finngen	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_ARTHROSIS_OTH	Other arthrosis	0.062461679	0.023979426	0.005855971	0.002248144	2.604802889	0.004596356	nominal	medium	isMidNeff;	1.021087332	0.008458073	2.493160352	0.006330583	1.059047984	1.055967053	0.376781179	0.151125931	361194	20376.22	binary	TRUE	5168	356026	0.0143081	finngen	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_BAKERCYST	Synovial cyst of popliteal space [Baker]	-0.481104573	0.28643306	-0.003637439	0.002165606	-1.679640517	0.95348636	NA	none	isBadPower;	1.009531246	0.008688878	1.096947738	0.136332119	0.985073089	0.986783594	NA	NA	361194	891.45	binary	TRUE	223	360971	0.000617397	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_BONEDISNAS	Other specified/unspecified disorders of  bone/cartilage	-0.074053549	0.081962849	-0.001722432	0.001906396	-0.9035014	0.816870077	NA	none	isBadPower;	1.006971255	0.008902598	0.783058469	0.216796389	1.004207022	1.007108282	0.980722939	1.252426196	361194	3439.77	binary	TRUE	862	360332	0.002386529	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_BURSOPATHY	Other bursopathies	-0.47514584	0.147366349	-0.005884302	0.001825014	-3.224249244	0.999368483	NA	none	isBadPower;	1.022032887	0.007437809	2.962281712	0.001526841	0.991204265	0.988792417	NA	NA	361194	1602.22	binary	TRUE	401	360793	0.001110207	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_CALCIFICTEND	Calcific tendinitis of shoulder	0.212971007	0.331387941	0.001297552	0.002019021	0.642663722	0.260221163	NA	none	isBadPower;	0.988939772	0.008060248	-1.372194463	0.914998546	0.996732666	0.997333076	NA	NA	361194	691.67	binary	TRUE	173	361021	0.000478967	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_CARTILAGE	Other articular cartilage disorders	0.090376871	0.179141022	0.001006147	0.001994341	0.504501257	0.306954589	NA	none	isBadPower;	0.996387721	0.00821967	-0.43946766	0.669838645	1.000080809	0.999718453	NA	NA	361194	1410.62	binary	TRUE	353	360841	0.000977314	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_CERVICALGIA	Cervicalgia	0.163065158	0.081670038	0.004445935	0.002226716	1.996633799	0.022932489	NA	none	isBadPower;	1.001557688	0.008761063	0.177796706	0.429441317	1.021096442	1.015866048	0.098177452	0.552189376	361194	4183.81	binary	TRUE	1049	360145	0.002904256	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_CHRONDROPATHIES	Chrondropathies	0.077709679	0.241738157	0.000735643	0.002288429	0.321462194	0.373930079	NA	none	isBadPower;	1.001902873	0.00944828	0.20139887	0.420193349	1.000911306	1.003883946	0.489932858	2.432649484	361194	1163.06	binary	TRUE	291	360903	0.000805661	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_CONTRACTUREJOINT	Contracture of joint	-0.747818245	0.391081375	-0.003755382	0.001963926	-1.912180665	0.972073487	NA	none	isBadPower;	0.99893632	0.008455309	-0.125800213	0.550054963	0.991853867	0.992104827	NA	NA	361194	551.79	binary	TRUE	138	361056	0.000382066	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_DEFORMDORSO	Deforming dorsopathies	-0.005345557	0.082119419	-0.000129808	0.001994134	-0.065094916	0.525950786	NA	none	isBadPower;	1.008591571	0.008630225	0.995521098	0.159741444	1.013410114	1.011994981	0.716263838	0.719486347	361194	3626.85	binary	TRUE	909	360285	0.002516653	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_DEQUERVAIN	Radial styloid tenosynovitis [de Quervain]	0.338073139	0.245974046	0.00273927	0.001993028	1.37442606	0.084654725	NA	none	isBadPower;isSexBias;	0.997128308	0.008238755	-0.34855902	0.636289801	1.018461279	1.014034731	-0.204613278	0.587026203	361194	967.35	binary	TRUE	242	360952	0.00067	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
M13_DISSYNOTENDNAS	Other specified/unspecified disorders of synovium and tendon and other specified/unspecified bursopathies	0.202725531	0.193951855	0.002203234	0.002107882	1.045236362	0.147956871	NA	none	isBadPower;	0.991702575	0.008148843	-1.018233441	0.845716485	1.000525675	1.003853847	-2.153023714	2.114469656	361194	1370.7	binary	TRUE	343	360851	0.000949628	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_DORSALGIA	Dorsalgia	0.110125201	0.015630113	0.01515402	0.002150816	7.045707383	9.23E-13	z7	medium	isMidNeff;	0.995359847	0.008115967	-0.571731428	0.71624803	1.090217395	1.099613162	-0.046581728	0.081474842	361194	34338.59	binary	TRUE	8799	352395	0.02436087	finngen	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_DORSALGIANAS	Other/unspecified dorsalgia	0.085335449	0.047132029	0.004063199	0.002244165	1.810561764	0.035104358	NA	low	isLowNeff;	1.001675119	0.008565061	0.195575808	0.422471098	1.028120146	1.02764644	0.060590759	0.309807026	361194	8422.32	binary	TRUE	2118	359076	0.005863885	finngen	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_DORSOPATHYOTH	"Other dorsopathies, not elsewhere classified"	0.133222276	0.18192129	0.00150771	0.002058849	0.732307228	0.231990534	NA	none	isBadPower;isSexBias;	0.99301992	0.008395052	-0.831451686	0.797140745	1.000258744	1.002282323	-3.058322831	3.678292895	361194	1438.56	binary	TRUE	360	360834	0.000996694	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
M13_DUPUTRYEN	Palmar fascial fibromatosis [Dupuytren]	0.351964702	0.133216392	0.021638294	0.008189956	2.642052502	0.004120264	NA	low	isLowNeff;isSexBias;	1.025605108	0.036110251	0.709081416	0.239136978	1.078206453	1.139554607	0.183477341	0.258753561	361194	11695.76	binary	TRUE	2948	358246	0.008161819	finngen	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
M13_ENTESOPATHYFOOT	Oher enthesopathy of foot (and metatarsalgia)	0.188841059	0.281706927	0.00147642	0.002202476	0.670345814	0.251318684	NA	none	isBadPower;isSexBias;	1.002480643	0.009162624	0.270735022	0.39329742	1.009980111	1.013491596	0.183865819	0.679135703	361194	927.4	binary	TRUE	232	360962	0.000642314	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
M13_ENTESOPATHYLOW	"Enthesopathies of lower limb, excluding foot"	0.122395552	0.213914092	0.001195402	0.002089237	0.572171522	0.283602889	NA	none	isBadPower;	1.000561821	0.008594366	0.065370828	0.473939375	1.007210534	1.006128285	0.091676672	1.402409528	361194	1206.99	binary	TRUE	302	360892	0.000836116	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_ENTESOPATHYNAS	"Other/unspecified enthesopathies, not elsewhere classified"	-0.111513528	0.358392363	-0.00061173	0.001966035	-0.311149287	0.622156433	NA	none	isBadPower;	1.008352429	0.007970784	1.047880389	0.147346859	1.004652805	1.001048651	7.964925973	7.600987724	361194	611.74	binary	TRUE	153	361041	0.000423595	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_ENTESOPATHYOTH	Other enthesopathies	0.159686882	0.079901673	0.004269952	0.002136533	1.998542424	0.022828943	NA	none	isBadPower;	0.991389306	0.008950746	-0.9620085	0.831977333	1.021126407	1.016198808	-0.531563394	0.552555819	361194	4084.39	binary	TRUE	1024	360170	0.002835042	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_FIBROBLASTIC	Fibroblastic disorders	0.322929697	0.119994324	0.021086176	0.007835208	2.691208111	0.003559688	NA	low	isLowNeff;	1.024459569	0.034845866	0.701936031	0.241359529	1.078052504	1.133409408	0.183342161	0.261194971	361194	12647.31	binary	TRUE	3190	358004	0.008831819	finngen	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_FINGERDEFORM	Deformity of finger(s)	0.073017995	0.337873131	0.000453627	0.002099049	0.216110689	0.414450734	NA	none	isBadPower;	0.999489443	0.00804854	-0.063434728	0.525289833	1.001415704	1.003413918	-0.149551598	2.357566636	361194	707.65	binary	TRUE	177	361017	0.000490041	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_FLEXION	Flexion deformity	0.158322936	0.506909876	0.000689964	0.002209089	0.312329555	0.37739504	NA	none	isBadPower;	0.996958015	0.009130938	-0.333151474	0.630490027	1.004771697	1.000864568	-3.518502462	10.5612694	361194	467.85	binary	TRUE	117	361077	0.000323926	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_FOREIGNBODY	Residual foreign body in soft tissue	0.067062688	0.259899237	0.000503177	0.001950044	0.258033416	0.398190559	NA	none	isBadPower;	0.991996269	0.008088418	-0.989529865	0.838798017	1.006853447	0.994293383	NA	NA	361194	883.46	binary	TRUE	221	360973	0.00061186	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_GANGLION	Ganglion	0.050063576	0.03846706	0.002489154	0.001912577	1.301466141	0.096549473	NA	low	isLowNeff;	0.998987923	0.008166033	-0.123937408	0.549317583	1.017862852	1.018401908	-0.054998479	0.443760121	361194	8900.48	binary	TRUE	2239	358955	0.006198885	finngen	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_GIANTCELL	Giant cell arteritis	0.292729689	0.264801612	0.002280299	0.002062745	1.105467927	0.134478442	NA	none	isBadPower;	1.001820231	0.009166478	0.198574727	0.421297712	1.007299816	1.00205116	0.887415487	4.468924624	361194	923.41	binary	TRUE	231	360963	0.000639546	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_HALLUDEFORMOTH	Other deformity of hallux (acquired)	0.001069679	0.400710731	5.27E-06	0.001974711	0.002669455	0.498935043	NA	none	isBadPower;	0.99644546	0.008204104	-0.433263602	0.667588361	1.003375159	1.001499197	-2.370962518	5.472332564	361194	539.8	binary	TRUE	135	361059	0.00037376	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_HALLUXRIGIDUS	Hallux rigidus	0.188340247	0.077985034	0.005451845	0.002257416	2.415081929	0.007865835	NA	low	isLowNeff;	0.994885937	0.008758849	-0.583873918	0.720347429	1.034323332	1.037902641	-0.134926307	0.231088087	361194	4505.86	binary	TRUE	1130	360064	0.003128513	finngen	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_HALLUXVALGUS	Hallux valgus (acquired)	0.12211713	0.023557263	0.011776493	0.002271769	5.183842032	1.09E-07	z4	medium	isMidNeff;isSexBias;	1.010906603	0.00952183	1.145431438	0.126015241	1.088112997	1.094409883	0.115523959	0.100856285	361194	21160.65	binary	TRUE	5370	355824	0.014867357	finngen	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
M13_HAMMERTOE	Other hammer toe(s) (acquired)	0.133813986	0.098530757	0.00304179	0.00223975	1.358093547	0.087217001	NA	none	isBadPower;isSexBias;	0.996588717	0.008239709	-0.414005313	0.660564892	1.019149686	1.010522481	-0.324190039	0.783057678	361194	3344.22	binary	TRUE	838	360356	0.002320083	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
M13_IMPINGEMENT	Impingement syndrome of shoulder	0.052522164	0.031510639	0.003615898	0.002169356	1.666807315	0.047776363	NA	low	isLowNeff;	0.998871731	0.009041501	-0.124787785	0.549654221	1.03058714	1.034816267	-0.032406371	0.259691852	361194	13550.47	binary	TRUE	3420	357774	0.009468596	finngen	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_JOINTOTH	Other specific joint derangements/joint disorders	0.061498538	0.016471761	0.007871436	0.002108285	3.733573879	9.44E-05	nominal	medium	isMidNeff;	0.99887515	0.00927374	-0.121294121	0.548270962	1.042360871	1.045717213	-0.024604521	0.202850072	361194	31073.3	binary	TRUE	7943	353251	0.021990952	finngen	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_LATERALEPICOND	Lateral epicondylitis	0.228417223	0.143247197	0.003538138	0.002218871	1.594566786	0.055404572	NA	none	isBadPower;	0.991188225	0.008522962	-1.033886486	0.849405383	1.015082482	1.012950303	-0.68043003	0.658128372	361194	2096.95	binary	TRUE	525	360669	0.001453513	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_LIMBPAIN	Pain in limb	0.03725798	0.027775167	0.002707929	0.002018713	1.341413334	0.089893145	NA	low	isLowNeff;	1.009840114	0.008358785	1.177218151	0.119554223	1.02124627	1.022315578	0.440952673	0.374571758	361194	14546.51	binary	TRUE	3674	357520	0.010171819	finngen	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_LOOSEJOINT	Loose body in joint	0.230789261	0.368152239	0.001294292	0.002064638	0.626885391	0.265367182	NA	none	isBadPower;	0.994637618	0.008076003	-0.663989634	0.746651527	1.006734432	0.997037821	NA	NA	361194	627.73	binary	TRUE	157	361037	0.000434669	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_LOWBACKPAIN	Low back pain	0.117962128	0.026062905	0.011458165	0.002531601	4.526054521	3.00E-06	z4	medium	isMidNeff;	0.989270915	0.009320762	-1.151095201	0.875153464	1.058529273	1.067481065	-0.158994006	0.138124115	361194	21366.31	binary	TRUE	5423	355771	0.015014092	finngen	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_MEDIALEPICOND	Medial epicondylitis	-0.693230101	0.445360881	-0.00313177	0.002011984	-1.556558132	0.940212285	NA	none	isBadPower;	1.011716469	0.008515076	1.375967596	0.084415833	1.008192852	1.004740252	2.471697786	1.796334298	361194	487.84	binary	TRUE	122	361072	0.000337769	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_MENISCUSDERANGEMENTS	Meniscus derangement	0.076235171	0.01397028	0.012125026	0.00222194	5.456953721	2.42E-08	z4	high		1.011413443	0.008049594	1.41789048	0.078111371	1.07648285	1.095621556	0.119360568	0.084181797	361194	42024.86	binary	TRUE	10831	350363	0.029986655	finngen	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_METATARSALGIA	Metatarsalgia	0.115206734	0.379598693	0.000712277	0.002346907	0.303496128	0.380755899	NA	none	isBadPower;isSexBias;	1.004721459	0.009262256	0.509752599	0.305112399	1.008907566	1.011787366	0.400552504	0.785778248	361194	703.66	binary	TRUE	176	361018	0.000487273	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
M13_MUSCLE	Disorders of muscles	0.261042827	0.148852545	0.00379964	0.002166641	1.753700798	0.039740894	NA	none	isBadPower;	0.982583454	0.009263991	-1.880026262	0.969947751	1.012484932	1.007195018	-2.420639524	1.287556229	361194	1945.37	binary	TRUE	487	360707	0.001348306	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_MUSCLEDISNAS	Other specified disorders of muscle	0.214406878	0.243556344	0.001827835	0.002076337	0.880317362	0.189343705	NA	none	isBadPower;	0.989780114	0.008660826	-1.180012954	0.881002469	1.015530671	1.003151793	-3.24256294	2.747904529	361194	1027.27	binary	TRUE	257	360937	0.000711529	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_MUSCULOSKELEOTH	Other disorders of the musculoskeletal system and connective tissue	0.228323418	0.140805049	0.003391101	0.002091262	1.621557033	0.052449114	NA	none	isBadPower;	0.98115181	0.008102925	-2.326096996	0.989993312	1.006436924	1.004163502	-4.527003825	1.94618016	361194	1993.24	binary	TRUE	499	360695	0.001381529	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_MYALGIA	Myalgia	-0.330634728	0.196559177	-0.003157107	0.00187687	-1.6821129	0.953726525	NA	none	isBadPower;	1.009678053	0.007958886	1.216006011	0.111991316	1.006288187	1.00528431	1.831469397	1.506135151	361194	1175.04	binary	TRUE	294	360900	0.000813967	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_NECROVASC	Other necrotizing vasculopathies	0.236605938	0.203938011	0.002621586	0.002259626	1.160185572	0.12298663	NA	none	isBadPower;	0.999110112	0.008931579	-0.099633852	0.539682491	1.006109717	1.00280631	-0.317102383	3.182677154	361194	1402.64	binary	TRUE	351	360843	0.000971777	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_NEURALGIA	"Neuralgia and neuritis, unspecified"	0.247700826	0.302623043	0.001779739	0.002174357	0.818512771	0.206532226	NA	none	isBadPower;	0.996840285	0.008517757	-0.370956218	0.644664929	1.005306798	1.006876269	-0.459510054	1.238717756	361194	839.51	binary	TRUE	210	360984	0.000581405	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_OLECRANONBURSITIS	Olecranon bursitis	0.224235642	0.212369459	0.002085831	0.001975452	1.055875185	0.145512621	NA	none	isBadPower;	0.993246944	0.008192457	-0.824301709	0.795115926	1.016337662	1.011246879	-0.600438239	0.728420471	361194	1139.1	binary	TRUE	285	360909	0.00078905	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
M13_OSTEOPOROSIS	Osteoporosis	0.057819423	0.083547841	0.001434014	0.002072119	0.69205167	0.24445244	NA	none	isBadPower;isSexBias;	1.007972157	0.008212136	0.970777509	0.165829542	1.027969815	1.033136544	0.24058505	0.247827177	361194	3722.36	binary	TRUE	933	360261	0.002583099	finngen	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
